size,kernel,avg_time_ms,tflops,bandwidth_gbps,speedup
512,CUDA Tensor Core Async (BF16),0.07680000364780426,3.4952531673177156,20.479999027252244,0.28624998326529827
512,CUTLASS (BF16),0.01990400068461895,13.486507574702639,79.02250532052328,1.1045015576163646
512,CUTLASS Hopper (BF16) [Default],0.02579200081527233,10.407701904268324,60.98262834532222,0.8523572838110851
512,CUTLASS Hopper TMA WarpSpec Auto,0.024831999093294144,10.810062250384453,63.34020849834642,0.8853093009694726
512,CUTLASS Hopper TMA WarpSpec Const,0.02470399998128414,10.866072547092287,63.66839383061888,0.889896363974012
512,CUTLASS Hopper TMA Persistent Const,0.02332800067961216,11.507006523478156,67.42386634850483,0.942386793488567
512,CUTLASS Hopper TMA Pingpong Const,0.025615999475121498,10.479210708163352,61.40162524314464,0.8582136246649242
768,PyTorch,0.02247999981045723,40.301141976814506,157.42633584693166,1.0
768,CUDA Warptiling,0.15507200360298157,5.842251618283604,22.82129538392033,0.14496491493081481
768,CUDA Tensor Core Naive (BF16),0.04398399963974953,20.59770988132809,80.45980422393785,0.5110949434926206
768,CUDA Tensor Core Warptiled (BF16),0.09684799984097481,9.354552138274506,36.54121929013479,0.23211630438800562
768,CUDA Tensor Core Double Buffered (BF16),0.10008000209927559,9.052454486374932,35.36115033740208,0.22462029715145207
768,CUDA Tensor Core Async (BF16),0.10924799740314484,8.29278051346615,32.39367388072715,0.205770360508321
768,CUTLASS (BF16),0.020447999238967896,44.306029817992524,173.0704289765333,1.0993740535561511
768,CUTLASS Hopper (BF16) [Default],0.028495999984443188,31.79287143790692,124.19090405432392,0.7888826439756362
768,CUTLASS Hopper TMA WarpSpec Auto,0.02735999971628189,33.11292665916436,129.34736976236078,0.8216374284930792
768,CUTLASS Hopper TMA WarpSpec Const,0.027327999472618103,33.151700873961026,129.49883153891025,0.8225995405547912
768,CUTLASS Hopper TMA Persistent Const,0.02505600079894066,36.15779195051365,141.24137480669393,0.8971902575692631
768,CUTLASS Hopper TMA Pingpong Const,0.02828799933195114,32.026643290277235,125.10407535264545,0.7946832699853111
1024,PyTorch,0.022943999618291855,93.59674353759759,274.2092095828055,1.0
1024,CUDA Warptiling,0.1985280066728592,10.817031228942385,31.69052117854215,0.1155705938059395
1024,CUDA Tensor Core Naive (BF16),0.08848000317811966,24.270836017906632,71.10596489621085,0.25931282543133666
1024,CUDA Tensor Core Warptiled (BF16),0.12132799997925758,17.69981907199605,51.85493868748844,0.18910721039013578
1024,CUDA Tensor Core Double Buffered (BF16),0.12064000219106674,17.80075935839977,52.15066218281183,0.19018566977438958
1024,CUDA Tensor Core Async (BF16),0.13968000560998917,15.37430957725007,45.04192258959982,0.1642611590549007
1024,CUTLASS (BF16),0.0226879995316267,94.65284257461495,277.3032497303173,1.0112835019371493
1024,CUTLASS Hopper (BF16) [Default],0.030719999223947525,69.90506843261723,204.80000517368333,0.7468750064422544
1024,CUTLASS Hopper TMA WarpSpec Auto,0.029743999242782593,72.19888726029633,211.52017752039944,0.7713824704947583
1024,CUTLASS Hopper TMA WarpSpec Const,0.029664000496268272,72.39359533688497,212.0906113385302,0.7734627573640381
1024,CUTLASS Hopper TMA Persistent Const,0.026367999613285065,81.44279731095062,238.6019452469257,0.8701456293533891
1024,CUTLASS Hopper TMA Pingpong Const,0.0306560005992651,70.05100489368729,205.22755339947454,0.7484342109140577
1536,PyTorch,0.026655999943614006,271.89965963878046,531.0540227319931,1.0
1536,CUDA Warptiling,0.4553599953651428,15.91654380220245,31.08699961367666,0.05853829983953502
1536,CUDA Tensor Core Naive (BF16),0.2921760082244873,24.80613434362255,48.449481139887794,0.09123267891021848
1536,CUDA Tensor Core Warptiled (BF16),0.19465599954128265,37.23367031624882,72.72201233642348,0.13693901038976608
1536,CUDA Tensor Core Double Buffered (BF16),0.1902719959616661,38.09156084881875,74.39757978284912,0.14009418363900678
1536,CUDA Tensor Core Async (BF16),0.2176000028848648,33.307707793712154,65.05411678459406,0.12249999811681099
1536,CUTLASS (BF16),0.040832001715898514,177.5018859576993,346.68337101113144,0.6528212877997387
1536,CUTLASS Hopper (BF16) [Default],0.05113599821925163,141.73493359657093,276.82604218080263,0.5212766127948311
1536,CUTLASS Hopper TMA WarpSpec Auto,0.052271999418735504,138.65467922779007,270.8099203667775,0.5099479690853355
1536,CUTLASS Hopper TMA WarpSpec Const,0.052191998809576035,138.86721101530608,271.2250215142697,0.510729624302552
1536,CUTLASS Hopper TMA Persistent Const,0.04102399945259094,176.67115368348746,345.06084703806147,0.6497659979353988
1536,CUTLASS Hopper TMA Pingpong Const,0.05104000121355057,142.00151135724894,277.3467018696268,0.5222570397693707
2048,PyTorch,0.038416000083088875,447.2060898282525,655.0870456468543,1.0
2048,CUDA Warptiling,0.6127519905567169,28.03723112901061,41.07016278663664,0.06269420691426224
2048,CUDA Tensor Core Naive (BF16),0.6277920007705688,27.365543305605936,40.0862450765712,0.061192242073706
2048,CUDA Tensor Core Warptiled (BF16),0.28543999791145325,60.18732241348107,88.16502306662267,0.13458520306956406
2048,CUDA Tensor Core Double Buffered (BF16),0.2868959903717041,59.88187273632393,87.71758701609951,0.13390218536451792
2048,CUDA Tensor Core Async (BF16),0.3137120008468628,54.76318769324442,80.21951322252602,0.1224562655537092
2048,CUTLASS (BF16),0.05331199988722801,322.2514484607769,472.04802020621617,0.7205882383769329
2048,CUTLASS Hopper (BF16) [Default],0.060736000537872314,282.8613842178723,414.34773078789897,0.6325078988224511
2048,CUTLASS Hopper TMA WarpSpec Auto,0.06297600269317627,272.8002484962659,399.6097390082021,0.6100101378338422
2048,CUTLASS Hopper TMA WarpSpec Const,0.0628800019621849,273.21674058362333,400.219834839292,0.6109414580837909
2048,CUTLASS Hopper TMA Persistent Const,0.047231998294591904,363.7336933501521,532.813027368387,0.8133469145955557
2048,CUTLASS Hopper TMA Pingpong Const,0.060896001756191254,282.11817998795516,413.2590527167313,0.6308460157514881
3072,PyTorch,0.08712000027298927,665.5424508070943,649.943799616303,1.0
3072,CUDA Warptiling,2.0905760526657104,27.734967317771865,27.08492902126159,0.04167272468365925
3072,CUDA Tensor Core Naive (BF16),2.0699520111083984,28.01130566546435,27.354790688930027,0.042087932379813515
3072,CUDA Tensor Core Warptiled (BF16),1.2311040163040161,47.09761135380909,45.99376108770419,0.07076575100009692
3072,CUDA Tensor Core Double Buffered (BF16),1.233568012714386,47.003536001565294,45.90189062652861,0.07062439960751526
3072,CUDA Tensor Core Async (BF16),1.3623679876327515,42.55976287049252,41.562268428215354,0.06394748046331362
3072,CUTLASS (BF16),0.18166399747133255,319.1719840093789,311.69139063415906,0.47956668071634406
3072,CUTLASS Hopper (BF16) [Default],0.17478399723768234,331.73551018605167,323.9604591660661,0.4984438029216026
3072,CUTLASS Hopper TMA WarpSpec Auto,0.18652799725532532,310.84909155290154,303.5635659696305,0.4670612538327783
3072,CUTLASS Hopper TMA WarpSpec Const,0.18625599890947342,311.3030390187926,304.0068740417897,0.46774332522482925
3072,CUTLASS Hopper TMA Persistent Const,0.12726399302482605,455.6045831807992,444.92635076249917,0.6845612667205431
3072,CUTLASS Hopper TMA Pingpong Const,0.17536000162363052,330.6458597123248,322.89634737531725,0.4968065662999485
4096,PyTorch,0.18958400189876556,724.9501650745295,530.9693591854465,1.0
4096,CUDA Warptiling,4.6707680225372314,29.425343500005617,21.55176525879318,0.04058947072172955
4096,CUDA Tensor Core Naive (BF16),4.7532639503479,28.91464789409403,21.177720625557154,0.03988501456665152
4096,CUDA Tensor Core Warptiled (BF16),2.123408079147339,64.72564309314912,47.406476874865085,0.08928288620569515
4096,CUDA Tensor Core Double Buffered (BF16),2.1520800590515137,63.863308845756166,46.774884408512825,0.08809337789334888
4096,CUDA Tensor Core Async (BF16),2.3598400354385376,58.240792345257084,42.65683033099885,0.080337649608328
4096,CUTLASS (BF16),0.3332799971103668,412.3828452461448,302.03821673301627,0.5688430255116216
4096,CUTLASS Hopper (BF16) [Default],0.34724800288677216,395.79479890288957,289.8887687277023,0.5459613887558731
4096,CUTLASS Hopper TMA WarpSpec Auto,0.3734560012817383,368.01913210738564,269.5452627739641,0.5076474905961996
4096,CUTLASS Hopper TMA WarpSpec Const,0.3681439906358719,373.32934114885416,273.4345760367585,0.5149724203600582
4096,CUTLASS Hopper TMA Persistent Const,0.2444479987025261,562.242089121181,411.79840511805253,0.7755596401076464
4096,CUTLASS Hopper TMA Pingpong Const,0.3630559891462326,378.5613172095117,277.2665897530604,0.5221894351463362
8192,PyTorch,1.564687967300415,702.7034467920192,257.3376880341868,1.0
8192,CUDA Warptiling,36.33108901977539,30.263657309515942,11.082882315496562,0.04306746672109771
8192,CUDA Tensor Core Naive (BF16),37.44502258300781,29.363358650368337,10.753183099500124,0.0417862738320381
8192,CUDA Tensor Core Warptiled (BF16),16.83456039428711,65.31276148732252,23.918247614986274,0.09294498523593164
8192,CUDA Tensor Core Double Buffered (BF16),17.05241584777832,64.4783494368776,23.612676795731545,0.09175755395997283
8192,CUDA Tensor Core Async (BF16),18.8121280670166,58.44695633896833,21.403914674915164,0.08317442671697468
8192,CUTLASS (BF16),2.882767915725708,381.4083061553739,139.67589336744652,0.5427727840194587
8192,CUTLASS Hopper (BF16) [Default],2.7359520196914673,401.8753325579122,147.1711422941573,0.5718989061353732
8192,CUTLASS Hopper TMA WarpSpec Auto,2.8383679389953613,387.3745939242716,141.86081320468935,0.5512632614692778
8192,CUTLASS Hopper TMA WarpSpec Const,2.863759994506836,383.93986573073323,140.60297817287596,0.5463753842157669
8192,CUTLASS Hopper TMA Persistent Const,2.2132480144500732,496.7864516752752,181.928632205301,0.7069645864741434
8192,CUTLASS Hopper TMA Pingpong Const,2.7630399465560913,397.93548013898726,145.72832524621117,0.5662921990145939
